,category,title,press,content,period
19,정치,"박창달, 국민의힘 탈당 엿새 만에 '이재명 지지' 선언",한겨레 ,"
                        45년 간 보수 정당에 몸 담았던 박창달 전 한나라당 의원이 이재명 후보를 돕기로 했다. 이 후보와 박 전 의원은 이날 오후 서울 광화문의 한 식당에서 만났고 박 전 의...
                    ", 2021.11.25
20,정치,"BTS 병역특례, 다시 불붙은 그 까닭은",한겨레 ,"
                        아메리칸 뮤직 어워드(AMA) 대상을 받아 세계적 명성을 다시 확인한 그룹 방탄소년단(BTS)이 군대를 가야 할까. 몇년 전부터 옥신각신하던 방탄소년단 대체복무(병역특...
                    ", 2021.11.25
21,정치,"정의용 ""'위안부' 생존자 세상 떠나 잊히길 바라는 건 부도덕""",한겨레 ,"
                        정의용 외교부 장관이 25일 일제강점기 일본군 ‘위안부’ 생존자인 이용수 할머니의 사례를 들면서 “이들의 명예와 존엄을 회복하고, 이러한 참극이 절대로 잊히거나 ...
                    ", 2021.11.25
22,정치,다음달 2일 서울서 한미안보협의회 개최,한겨레 ,"
                        제53차 한미안보협의회의(SCM)가 다음달 2일 서울에서 개최된다고 25일 국방부가 밝혔다. 이 회의는 한국과 미국 국방장관간 연례 회의로 올 1월 조 바이든 미 행정부 ...
                    ", 2021.11.25
23,정치,평균 88살..사할린동포법 첫 대상 1세대 21명 영주귀국한다,한겨레 ,"
                        평균 나이 여든여덟 사할린동포 1세대 21명이 70여년 만에 ‘사할린동포 지원에 관한 특별법’의 첫 대상자로 선정돼 27일 영주귀국길에 오른다. 외교부 당국자는 25일 ...
                    ", 2021.11.25
24,정치,"기재부, '가상자산 과세 유예안' 반대..여야, 26일 재논의",한겨레 ,"
                        내년부터 실시될 예정인 가상자산에 대한 과세를 최소 1년 유예하는 법률 개정안이 국회 상임위원회 논의 과정에서 다시 한 번 정부 반대에 부딪혔다. 하지만 조만간 여...
                    ", 2021.11.25
25,정치,"문 대통령, 차별금지법 필요성 '첫 언급'..제정은 언제?",한겨레 ,"
                        문재인 대통령이 25일 국회가 논의를 미룬 ‘차별금지법 제정에 대해 “우리가 인권선진국이 되기 위해서 반드시 넘어서야 할 과제”라고 말했다. 문 대통령은 이날 명...
                    ", 2021.11.25
26,정치,'이재명 민주당' 만들기..주요 당직도 머리색도 싹 바꿨다,한겨레 ,"
                        더불어민주당이 25일 사무총장에 이재명 대선 후보의 최측근인 김영진 의원을, 전략기획위원장에는 강훈식 의원을 임명했다. 두 사람 모두 재선 의원으로 기동성이 있는...
                    ", 2021.11.25
27,정치,[전국지표조사] 윤석열 35% - 이재명 32%..오차범위 내 접전,한겨레 ,"
                        이재명 더불어민주당 후보와 윤석열 국민의힘 후보가 차기 대선주자 지지도 조사에서 오차범위 안에서 경합하는 결과가 나왔다. 엠브레인퍼블릭·케이스탯리서치·코리...
                    ", 2021.11.25
28,정치,"김종인 ""나한테 최후통첩 했다고 주접 떨어놨던데..""",한겨레 ,"
                        [2022 대선] 김종인 전 국민의힘 비상대책위원장이 윤석열 후보 선거대책위원회 합류 여부와 관련해 “더 이상 물러나지 않겠다”고 밝혔다. 김 전 위원장은 25일 오전 ...
                    ", 2021.11.25
29,정치,"이재명  ""탄소감축 하향이라니? 윤석열, 무지 그 자체""",한겨레 ,"
                        [2022 대선] 이재명 더불어민주당 대선 후보가 윤석열 국민의힘 후보의 ‘탄소감축 하향’ 주장을 “망국적 포퓰리즘”이라고 비판했다. 이 후보는 25일 페이스북에 “...
                    ", 2021.11.25
30,정치,"문 대통령 ""여성의 안전이 사회의 안전""",한겨레 ,"
                        문재인 대통령이 ‘여성폭력 추방주간’을 맞아 “여전히 폭력에 희생당하는 여성들이 있어 마음 아프다”면서 “여성의 안전이 곧 사회의 안전”이라는 글을 썼다. 문 ...
                    ", 2021.11.25
31,정치,"이준석 ""김종인 없이 간다면 김병준 등 다른 총괄 세워야""",한겨레 ,"
                        [2022 대선] 이준석 국민의힘 대표가 김종인 전 비상대책위원장이 합류하지 못할 경우 김병준 상임선대위원장을 포함한 다른 인사를 총괄선대위원장으로 세워야 한다며 ...
                    ", 2021.11.25
32,정치,"[예언해줌] ""윤석열, 김종인 잃고 얻은 게 없다""",한겨레 ,"
                        [it슈 예언해줌] 윤석열 국민의힘 대선후보가 구상하던 ‘3김 선대위’ 구상이 틀어졌습니다. 김종인 전 위원장은 “더 이상 정치 문제에 대해 이야기하고 싶지 않다”...
                    ", 2021.11.24
33,정치,"문 대통령 ""국내 수상태양광 잠재력, 원전 9기에 해당""",한겨레 ,"
                        문재인 대통령이 24일 합천 수상태양광 발전 현장을 방문해 “국내 최대이자 세계 10위의 부유식 수상태양광 발전이 시작되었다”면서 “온실가스 2만6천톤과 미세먼지 ...
                    ", 2021.11.24
34,정치,"이재명 '교제살인' 조카 변호 사과..""데이트폭력 대책 강구할 것""",한겨레 ,"
                        이재명 더불어민주당 대선 후보가 ‘교제살인’을 저지른 조카를 변호했던 일을 사과하며 “여성 안전을 위한 특별대책을 강구하겠다”고 밝혔다. 이 후보는 24일 페이...
                    ", 2021.11.24
35,정치,민주당 당직자 일괄 사퇴..선대위 이어 당도 쇄신 작업 돌입,한겨레 ,"
                        [2022 대선] 더불어민주당 사무총장과 정책위의장 등 핵심 당직자들이 대선을 앞두고 당 쇄신 차원에서 사의를 표명했다. 이를 계기로 이재명 민주당 대선 후보를 중심...
                    ", 2021.11.24
36,정치,추징 어려운 956억..민주당 '전두환 끝장환수법' 재추진,한겨레 ,"
                        더불어민주당이 고 전두환씨의 미납 추징금을 환수하기 위한 법 개정에 나선다. 추징 대상자가 사망하더라도 ‘상속재산’을 추징할 수 있는 형사소송법 개정이 유력하...
                    ", 2021.11.24
37,정치,"'선대위 갈등' 윤석열-김종인, 만찬회동 뒤에도 '빈손'",한겨레 ,"
                        윤석열 국민의힘 대선 후보가 24일 김종인 전 비상대책위원장을 만나 선대위 합류를 요청했지만 김 전 위원장은 확답을 내놓지 않았다. 김병준 상임선대위원장 선임 등...
                    ", 2021.11.24
38,정치,"'자녀 채용 뇌물' 재판 중 김성태, 윤석열 선대위 직능총괄본부장 유력",한겨레 ,"
                        윤석열 국민의힘 대선 후보의 선거대책위원회 실무 본부장급 인선이 진행되고 있는 가운데 뇌물 혐의로 재판을 받는 김성태 전 의원이 직능총괄본부장으로 유력하게 거...
                    ", 2021.11.24
39,정치,"""정기국회서 민생입법 처리를"" 이재명표 정책 속도전 촉구",한겨레 ,"
                        [2022 대선] “깊이 성찰하고 반성하고 앞으로는 지금까지와는 완전히 다른, 변화되고 혁신된 새로운 민주당으로 거듭나겠다는 의미로 제가 사죄의 절을 한 번 드리도록...
                    ", 2021.11.24
40,정치,"'전두환 조문' 냉랭한 정치권..국민의힘, 논평도 생략",한겨레 ,"
                        전두환씨가 사망한 지 이틀째인 24일 정치권에선 냉랭한 분위기만 감돌았다. 국민의힘에서도 일부 의원들이 조문을 갔지만 전씨에 대한 평가를 자제하는 분위기였고 이...
                    ", 2021.11.24
41,정치,'민주당 꼰대 짓 그만해라 위원회' ..이재명 직통 청년선대위 꾸려,한겨레 ,"
                        더불어민주당과 정의당이 기존 선거대책위원회와 독립된 청년선대위를 별도로 꾸려 당 안팎 청년들에게 전권을 맡기기로 했다. 청년을 들러리로 세우던 기존 관행에서 ...
                    ", 2021.11.24
42,정치,"이인영 ""통일부, 가장 본질적·현실적 명칭""..'남북관계부' 변경 부정적",한겨레 ,"
                        이인영 통일부 장관은 “‘통일부’는 가장 본질적이고 현실적인 명칭이라고 생각한다”고 밝혔다. 이인영 장관은 24일 오전 서울 종로구 남북회담본부에서 한 시간 남...
                    ", 2021.11.24
43,정치,"심상정 ""주4일제·신노동법 패키지로 가야..단일화 절대 없다""",한겨레 ,"
                        심상정 정의당 대통령 선거 후보가 대표 공약인 ‘주 4일 근무제’로 인해 노동 양극화가 야기될 수 있다는 지적에 대해 “그래서 주 4일제와 신노동법이 패키지로 가야...
                    ", 2021.11.24
44,정치,"청 정책실장 ""종부세는 '노블리스 오블리주'로 이해할 수도""",한겨레 ,"
                        이호승 청와대 정책실장이 종합부동산세(종부세) 부담이 커지는 것과 관련해 “세수 대부분이 취약한 지방에 우선적으로 배분되는 구조를 가지고 있다”면서 “자산 여...
                    ", 2021.11.24
45,정치,"""전두환 조문 갈까요?"" '홍문청답'에 물은 홍준표..'적극만류'에 철회",한겨레 ,"
                        국민의힘 대선 경선에서 떨어진 홍준표 의원이 전두환씨의 빈소에 조문을 갈지 청년들에게 의견을 물었다가 만류하는 의견이 폭발하자 “조문을 가지 않겠다”는 입장을...
                    ", 2021.11.24
46,정치,"강민진 ""이준석, 모든 여경들에 사과해야""",한겨레 ,"
                        강민진 청년정의당 대표는 24일 “이준석 국민의힘 대표가 모든 여경들 앞에서 사과해야 한다”고 말했다. 이 대표가 경찰의 인천·양평 흉기난동사건 부실대응과 관련...
                    ", 2021.11.24
47,정치,"[리얼미터] 윤석열 44.1%, 이재명 37%..윤 하락, 이 상승세",한겨레 ,"
                        윤석열 국민의힘 대통령 선거 후보가 차기 대선 주자 가상 다자대결에서 이재명 더불어민주당 후보를 7.1%차로 앞선다는 여론조사 결과가 나왔다. 다만 두 후보의 격차...
                    ", 2021.11.24
48,정치,"김부겸 ""수도권, 비상계획 발동 검토해야 할 급박한 상황""",한겨레 ,"
                        김부겸 국무총리가 24일 단계적 일상회복에 따른 코로나19 확진자 수가 급증과 관련해 “수도권만 놓고 보면 언제라도 비상계획 발동을 검토해야 하는 급박한 상황”이...
                    ", 2021.11.24
