,category,title,press,content,period
19,사회,문 대통령에 신발 던진 60대 무죄..경찰 폭행은 유죄,JTBC ,"
                        문재인 대통령에게 신발을 벗어 던진 혐의로 재판에 넘겨진 정창옥(60) 씨가 1심에서 무죄를 받았습니다. 다만 함께 기소된 경찰관 폭행, 세월호 유가족 모욕 혐의에 대...
                    ", 2021.11.26
20,사회,코로나19 완치 후 재감염 추정 사례 138건..확인 사례는 20건,JTBC ,"
                        국내에서 코로나19 확진된 후 재감염된 사례가 20건인 것으로 확인됐습니다. '재감염 추정' 사례는 138건입니다. 오늘(26일) 오후 박영준 중앙방역대책본부(방대본) 역...
                    ", 2021.11.26
21,사회,"1000만원 기부 받은 여성단체..""안 받겠다"" 거부한 이유",JTBC ,"
                        한 여성단체에 거액의 기부금이 들어온 가운데 여성 폭력 관련 범죄 행위 가해자가 법원 판결에서 감형을 받기 위해 이같은 기부를 했다는 사실이 확인돼 단체가 기부금...
                    ", 2021.11.26
22,사회,"""사형도 모자랄 판에.."" 정인이 양모 감형에 울음 터진 법정",JTBC ,"
                        생후 16개월 된 입양아 '정인이'를 학대해 숨지게 한 혐의로 기소된 양모 장모씨가 항소심에서 감형된 것을 두고 비판이 쏟아지고 있습니다. 오늘(26일) 서울고법 형사7...
                    ", 2021.11.26
23,사회,"서울실용음악고 '횡령 의혹', 검찰 조사에서 '무혐의'",JTBC ,"
                        횡령 의혹이 제기됐던 서울실용음악고등학교 관계자들이 검찰 조사에서 무혐의 처분을 받았습니다. 서울중앙지검은 지난 8월 말, 업무상 횡령과 사기 혐의 등의 혐의를 ...
                    ", 2021.11.26
24,사회,"'스토킹 살인' 피해자 동생 ""경찰 믿었지만, 보호받지 못했다""",JTBC ,"
                        ""언니는 경찰을 믿었는데, 보호받지도 못한 채 하늘나라로 갔습니다"" 전 남자친구 스토킹에 시달려 경찰의 신변 보호를 받던 여성이 결국 흉기에 찔려 숨졌습니다. 당시...
                    ", 2021.11.26
25,사회,생후 1개월 딸 두고 6.25 참전한 아빠..70여년 만에 가족 품으로,JTBC ,"
                        스무살 중반쯤 됐을까요. 앳된 아빠에게 가정의 기쁨을 누릴 시간은 많지 않았습니다. 그는 생후 1개월도 채 안 된 딸을 두고 나라를 위해 6·25전쟁에 참전했습니다. ...
                    ", 2021.11.26
26,사회,용산 '한남2구역' 재개발 사업시행 인가..1537가구 공급한다,JTBC ,"
                        서울시 용산구 한남2재정비촉진구역이 주택재개발정비사업 사업시행계획 인가를 받으면서 재개발 사업에 본격 돌입합니다. 오늘(26일) 용산구는 한남2재정비촉진구역 주...
                    ", 2021.11.26
27,사회,"'정인이 사건' 양모, 2심서 징역 35년으로 감형",JTBC ,"
                        생후 16개월 된 입양아 '정인이'를 학대해 숨지게 한 혐의로 1심에서 무기징역을 선고받은 양모 장모 씨가 2심에서 징역 35년을 선고받았습니다. 1심과 2심 모두 검찰은...
                    ", 2021.11.26
28,사회,'델타'보다 강한 '코로나19 변이' 출현..WHO 긴급회의 소집,JTBC ,"
                        남아프리카공화국에서 신종 코로나19 바이러스 감염증의 새로운 변이종인 '누(Nu·B.1.1.529) 변이'가 발견됐습니다. 세계보건기구(WHO)는 긴급 특별회의를 소집했습니...
                    ", 2021.11.26
29,사회,친누나 살해하고 영정사진 든 뻔뻔한 동생..'징역 30년',JTBC ,"
                        잔소리한다는 이유로 친누나를 살해한 뒤 시신을 인천 강화도의 한 농수로에 버린 20대 남성이 항소심에서도 징역 30년을 선고받았습니다. 오늘 (26일) 서울고법 형사5...
                    ", 2021.11.26
30,사회,"위중증 617명 연일 최다, 사망 39명..신규확진 3901명",JTBC ,"
                        오늘(26일) 0시 기준 국내 코로나19 신규 확진자는 3,901명입니다. 전날 집계(3,938명)보다 37명 적습니다. 신규 확진자 가운데 해외유입 사례 19명을 뺀 3,882명이 지...
                    ", 2021.11.26
31,사회,출근길 다시 영하권..낮 기온도 어제보다 3~5도↓|아침& 지금,JTBC ,"
                        [앵커] 어제(25일) 조금 기온이 올라갔었는데요. 오늘은 아침기온이 또 영하로 떨어졌습니다. 오늘과 주말인 내일까지는 낮에도 추위가 이어진다고 하는데요. 보도국 연...
                    ", 2021.11.26
32,사회,[뉴스체크|오늘] '정인이 사건' 양부모 항소심 선고,JTBC ,"
                        1. '정인이 사건' 양부모 항소심 선고 16개월 입양아를 학대해 숨지게 한 양부모에 대해서 항소심 선고가 오늘(26일) 나옵니다. 1심에서 양모에게 무기징역이 선고됐고 ...
                    ", 2021.11.26
33,사회,[뉴스체크|사회] 양경수 민주노총 위원장 석방,JTBC ,"
                        1. 실종 뒤 숨진 채 발견된 지적장애인 지난 8월 충북 보은 속리산에서 실종됐다가 숨진 채 발견된 50대 지적장애인이 생전에 머물고 있던 모텔 업주로부터 폭행과 학대...
                    ", 2021.11.26
34,사회,"청소년 시설서도 방역패스..노래방 포함, PC방 빠져",JTBC ,"
                        [앵커] 18세 이하는 백신 접종률이 상대적으로 낮습니다. 이들에 대한 방역패스도 새롭게 적용하는 방안이 어제(25일) 논의됐는데 반대 의견도 많습니다. 그럼에도 불구...
                    ", 2021.11.26
35,사회,"정부, 방역대책 발표 연기..고령층 '방역패스' 강화할 듯",JTBC ,"
                        [앵커] 어젯밤(25일) 9시까지 부산을 제외한 전국 16개 시도에서 3229명이 추가로 코로나19 확진 판정을 받았습니다. 오늘 0시 기준 신규 확진자 수는 계속해서 4천 명 ...
                    ", 2021.11.26
36,사회,"헌재, '2회 이상 음주운전 가중처벌' 윤창호법 위헌 결정",JTBC ,"
                        [앵커] 두 차례 이상 음주 운전을 하다가 적발될 경우 가중 처벌하는 이른바 '윤창호법'이 헌법에 어긋난다는 헌법 재판소의 첫 판단이 나왔습니다. 과거 음주 운전과 ...
                    ", 2021.11.26
37,사회,[단독] 휠체어로 '법정 가는 길'..어려움 없나 살펴보니,JTBC ,"
                        [앵커] 장애인들도 비장애인처럼 차별받지 않고 영화를 볼 수 있도록 영화관들이 자막을 띄워주거나 화면 해설을 들을 수 있게 해야 한다는 2심 법원의 판결이 나왔습니...
                    ", 2021.11.25
38,사회,'만취 운전' 중앙선 넘어 연쇄추돌..가속페달 밟고 또 '쾅',JTBC ,"
                        [앵커] 술에 취해 중앙선을 넘어 오토바이와 차를 연이어 들이받은 60대 운전자가 결국 붙잡혔습니다. 당시 영상을 확인해 보니 사고를 내고 앞이 막혔는데도 계속 가속...
                    ", 2021.11.25
39,사회,"""집 앞 주차"" vs ""안전 위협""..갈라진 어린이보호구역",JTBC ,"
                        [앵커] 한 초등학교 앞에서 열린 집회입니다. 주민들은 학교가 떠나라고 외치고 있습니다. 아이들의 안전을 위해 한 달전 도로교통법이 바뀌었는데 어린이보호구역 안에...
                    ", 2021.11.25
40,사회,'상위 1% 금수저' 데이팅앱 해킹..범인은 IT 독학 20대,JTBC ,"
                        [앵커] 상위 1%만 가입할 수 있다는 한 데이팅 앱의 회원 13 만 명의 정보가 모두 유출되는 일이 있었습니다. 해킹한 사람을 잡고보니 이 앱의 회원 가운데 한 명인 20...
                    ", 2021.11.25
41,사회,수질검사 '이상 없음'..청담천 '물고기 떼죽음' 미궁 속으로,JTBC ,"
                        [앵커] 얼마 전, 경기도 양주의 한 하천에서 며칠 사이 갑자기 수 백 마리 물고기가 떼죽음을 당했다고 전해드렸는데요. 수질 검사도 해보고 독극물 검사도 해봤지만 끝...
                    ", 2021.11.25
42,사회,"화물연대 사흘간 총파업..""과로 막을 안전운임 보장하라""",JTBC ,"
                        [앵커] 화물연대가 오늘(25일)부터 사흘 동안 파업에 들어갔습니다. 무리해서 빨리 달리고 졸면서 운전하지 않아도 최소한의 생계를 유지할 수 있는 만큼의 운임을 보장...
                    ", 2021.11.25
43,사회,"장 파열 되도록 아이 학대하고도 ""죽을 줄 몰랐다""",JTBC ,"
                        [앵커] 의붓어머니의 폭력에 숨진 세 살 아이는 장이 파열될 정도로 심한 학대를 당했습니다. 그러나 어머니는 ""아이가 죽을 줄 몰랐다"" 고 주장하고 있습니다. 경찰은 ...
                    ", 2021.11.25
44,사회,"'현장 이탈' 경찰서 간 경찰청장, ""훈련 강화"" 말했지만..",JTBC ,"
                        [앵커] 경찰관이 흉기 사건 현장을 이탈한 걸 놓고 비판이 이어지는 가운데 오늘(25일) 경찰청장이 직접 그 경찰서를 찾았습니다. 전국 경찰 한 사람 당, 한 발 씩, 테...
                    ", 2021.11.25
45,사회,'형제복지원·삼청교육대' 생존자 아픔은 죽지 않았다,JTBC ,"
                        [앵커] 1980년대 전두환 씨는 사회를 정화한다며 죄 없는 사람들을 잡아가두고 죽어나가도록 방치했습니다. 대표적인 게 부산 형제복지원 사건입니다. 이 역시 사과 한...
                    ", 2021.11.25
46,사회,신군부 총탄에 목숨 잃어..'고 김오랑 중령' 비극의 가족사,JTBC ,"
                        [앵커] 이번엔 12.12 군사반란의 피해자들 이야기입니다. 전두환 씨의 사망 소식에 이들 역시 원통해했습니다. JTBC가 당시 신군부에 의해 희생된 군인의 가족을 만났습...
                    ", 2021.11.25
47,사회,"[단독] ""신군부 집권계획 모의, 중정 요원들이 도청했다""",JTBC ,"
                        [앵커] 이틀 전, 광주 현지에서 뉴스룸을 진행했습니다. 거리에서, 식당에서, 택시에서 전두환 씨 죽음에 대한 시민들의 생각을 들을 수 있었습니다. ""이렇게 사과 한마...
                    ", 2021.11.25
48,사회,"장례식장 앞 5·18 단체 ""전두환은 학살자""..지지자들 소란도",JTBC ,"
                        [앵커] 전두환 씨 장례 사흘째입니다. 5·18 관련 단체들은 오늘(25일) 장례식장 밖에서 전씨의 죽음을 애도할 수 없다며 기자회견을 열었습니다. 취재 기자 연결해보겠...
                    ", 2021.11.25
49,사회,"[인터뷰] 이재갑 교수 ""일상회복위 '인원 제한' 놓고 갑론을박""",JTBC ,"
                        ■ 인용보도 시 프로그램명 'JTBC 뉴스룸'을 밝혀주시기 바랍니다. 저작권은 JTBC에 있습니다.■ 방송 : JTBC 뉴스룸 / 진행 : 오대영 [앵커] 일상회복위원회에서 위원...
                    ", 2021.11.25
